problem,penalty,p,iter,energy,prob_opt,prob_unfeas,min,freq_min,mode,freq_mode,num_evaluations,phase_time,total_time
Problem_5Sat3Gs_0_4.json,1.5,5,2,-3.335524,0.14892578125,0.310546875,0,0.14892578125,1,0.37548828125,1000,1712.74,21786.26
Problem_5Sat3Gs_0_4.json,1.5,5,3,-3.59704,0.29150390625,0.2578125,0,0.29150390625,0,0.29150390625,1000,2549.36,22622.88
Problem_5Sat3Gs_0_4.json,1.5,5,4,-3.521078,0.28662109375,0.29345703125,0,0.28662109375,0,0.28662109375,1000,3379.96,23453.47
Problem_5Sat3Gs_0_4.json,1.5,5,5,-3.795066,0.39501953125,0.27001953125,0,0.39501953125,0,0.39501953125,1000,4210.9,24284.42
Problem_5Sat3Gs_0_4.json,1.5,5,6,-3.317966,0.20654296875,0.3974609375,0,0.20654296875,1,0.255859375,1000,5043.88,25117.39
Problem_5Sat3Gs_0_4.json,1.5,5,7,-3.376177,0.27001953125,0.36376953125,0,0.27001953125,0,0.27001953125,1000,5879.84,25953.35
Problem_5Sat3Gs_0_4.json,1.5,5,8,-3.683533,0.27880859375,0.22802734375,0,0.27880859375,1,0.38720703125,1000,6715.96,26789.48
Problem_5Sat3Gs_0_4.json,1.5,5,9,-4.250319,0.666015625,0.1474609375,0,0.666015625,0,0.666015625,1000,7545.88,27619.4
Problem_5Sat3Gs_0_4.json,1.5,5,10,-3.718492,0.35791015625,0.20849609375,0,0.35791015625,0,0.35791015625,1000,8389.82,28463.33
Problem_5Sat3Gs_0_4.json,1.5,6,1,-3.392547,0.2421875,0.25439453125,0,0.2421875,1,0.2998046875,1000,1019.59,29482.92
Problem_5Sat3Gs_0_4.json,1.5,6,2,-3.569814,0.31494140625,0.23291015625,0,0.31494140625,0,0.31494140625,1000,1990.64,30453.98
Problem_5Sat3Gs_0_4.json,1.5,6,3,-2.438468,0.03271484375,0.22119140625,0,0.03271484375,2,0.2919921875,1000,2956.09,31419.42
Problem_5Sat3Gs_0_4.json,1.5,6,4,-3.698109,0.388671875,0.1748046875,0,0.388671875,0,0.388671875,1000,3925.31,32388.64
Problem_5Sat3Gs_0_4.json,1.5,6,5,-3.285522,0.22509765625,0.36572265625,0,0.22509765625,1,0.2578125,1000,4897.72,33361.06
Problem_5Sat3Gs_0_4.json,1.5,6,6,-3.342308,0.2265625,0.38818359375,0,0.2265625,1,0.24072265625,1000,5866.83,34330.16
Problem_5Sat3Gs_0_4.json,1.5,6,7,-3.685553,0.30859375,0.212890625,0,0.30859375,1,0.330078125,1000,6834.8,35298.13
Problem_5Sat3Gs_0_4.json,1.5,6,8,-2.863159,0.1484375,0.61083984375,0,0.1484375,1000,0.25830078125,1000,7795.53,36258.86
Problem_5Sat3Gs_0_4.json,1.5,6,9,-3.69046,0.31591796875,0.36962890625,0,0.31591796875,0,0.31591796875,1000,8762.63,37225.96
Problem_5Sat3Gs_0_4.json,1.5,6,10,-3.675,0.3525390625,0.259765625,0,0.3525390625,0,0.3525390625,1000,9710.82,38174.16
Problem_5Sat3Gs_0_4.json,1.5,7,1,-3.56567,0.287109375,0.24462890625,0,0.287109375,1,0.30126953125,1000,1157.12,39331.27
Problem_5Sat3Gs_0_4.json,1.5,7,2,-3.244815,0.22216796875,0.47998046875,0,0.22216796875,1000,0.22900390625,1000,2267.55,40441.71
Problem_5Sat3Gs_0_4.json,1.5,7,3,-3.462583,0.27392578125,0.28173828125,0,0.27392578125,1,0.31787109375,1000,3375.59,41549.75
Problem_5Sat3Gs_0_4.json,1.5,7,4,-3.161292,0.21826171875,0.40087890625,0,0.21826171875,0,0.21826171875,1000,4475.19,42649.35
Problem_5Sat3Gs_0_4.json,1.5,7,5,-3.198258,0.2060546875,0.50537109375,0,0.2060546875,1000,0.2578125,1000,5581.95,43756.11
Problem_5Sat3Gs_0_4.json,1.5,7,6,-3.330991,0.259765625,0.29296875,0,0.259765625,0,0.259765625,1000,6689.35,44863.51
Problem_5Sat3Gs_0_4.json,1.5,7,7,-3.163655,0.20703125,0.38134765625,0,0.20703125,0,0.20703125,1000,7785.93,45960.09
