Filename,Penalty,P,Iter,Function_Value,Optimal_X,Distribution,Num_Evaluations,Phase_Time,Total_Time
Problem_5Sat3Gs_0_4.json,1.5,6,5,-3.285522,"[2.8638834815847662, -3.7066943368481944, -3.735439604081459, 0.1060284917958795, -3.4247146205805272, 3.55634648310075, 9.967012992564362, -3.0141435716021263, -0.16256170390506394, 0.47038709052959266, -0.2160569711452078, -0.9804252142563304]","""1,528,0,461,1000,274,2,251,1001,227,2000,142,1002,51,3,49,2001,32,3000,11,4,10,2002,7,1003,5""",1000,4897.72,33361.06
Problem_5Sat3Gs_0_4.json,1.5,6,6,-3.342308,"[3.6229946131540736, 0.7919412926058124, 0.6963528478290323, 0.9028808874059052, -0.6928584106967736, 1.420609683168101, 5.920115664632494, 3.369611986535088, -0.20625493787957822, -5.865349017829162, -1.7582622125268776, -2.217381054400065]","""1,493,0,464,1000,343,1001,268,2,237,1002,76,2000,64,3,49,2001,34,4,9,3000,5,1003,5,5,1""",1000,5866.83,34330.16
Problem_5Sat3Gs_0_4.json,1.5,6,7,-3.685553,"[5.62799932683565, -2.296023494024216, 4.065946248328647, -3.89464981421362, 0.054416086751301496, -1.0782484022285628, 6.505754797010462, 2.3092182159256947, -2.4794162313710153, 0.24926001510762413, -2.389732128489058, -1.638979915448389]","""1,676,0,632,1000,269,2,222,1001,106,3,75,2000,30,1002,25,4,6,1003,4,2001,2,5,1""",1000,6834.80,35298.13
Problem_5Sat3Gs_0_4.json,1.5,6,8,-2.863159,"[1.5322525817367678, 6.141773556763743, 7.132586101568158, -5.6198668694017595, -0.09398420569488489, -5.194950963957654, 5.581753376207638, 8.202259766885247, 3.2980793847610714, -1.765750427563611, -1.489716854236561, -2.0117451200726006]","""1000,529,0,304,2000,264,1001,252,1,251,2,167,1002,122,3,58,2001,44,3000,20,4,17,1003,13,2002,7""",1000,7795.53,36258.86
Problem_5Sat3Gs_0_4.json,1.5,6,9,-3.690460,"[1.887808127806553, -0.9429765813581816, 4.805020333973138, 0.8112979247328496, -2.4142495583800705, -0.6666100869197749, 5.63638915224197, 1.8270349190635433, 4.51004729764044, -3.006856517714667, -1.3125085434028962, 2.4287471663951172]","""0,647,1000,592,1,511,2,93,1001,83,2000,58,3,36,1002,21,4,2,5,2,3000,1,2001,1,2002,1""",1000,8762.63,37225.96
Problem_5Sat3Gs_0_4.json,1.5,6,10,-3.675000,"[-0.7262877242281172, -0.7836619978637276, 0.002558942643789093, -0.9619756239655701, -2.408991279095711, -0.07721513639364097, 6.551408342492715, -5.591561054007601, 6.215789361223976, 0.6265774449944701, 1.01902231873891, 2.6234663440488277]","""0,722,1,551,1000,332,2,206,1001,107,2000,51,1002,30,3,27,4,10,3000,5,2001,4,1003,3""",1000,9710.82,38174.16
Problem_5Sat3Gs_0_4.json,1.5,7,1,-3.565670,"[0.5211789824687121, -2.1922589059280386, -2.355697783186549, -0.8579123170973546, 4.316200739739349, 0.3001710441309259, 0.43424360317554933, 6.436285789190579, -5.770417703552667, -2.8002365534536655, -1.655750255702526, 4.880983851936589, 3.796713692309242, -0.5592935087629571]","""1,617,0,588,2,293,1000,232,1001,179,3,40,1002,39,2000,25,2001,17,4,9,1003,7,2002,1,3000,1""",1000,1157.12,39331.27
Problem_5Sat3Gs_0_4.json,1.5,7,2,-3.244815,"[-0.9164296013340313, 0.7184927519220324, -4.403469846455197, 0.2445499294040787, -0.994009621607464, 0.08690028010485674, -0.05193304805979013, 7.371587178358299, -7.323764112536374, -4.482420653613483, 1.1634393493102633, 6.831980167626535, -0.0013188295621345053, 1.833106387941021]","""1000,469,0,455,1,349,1001,230,2,222,2000,155,1002,63,2001,45,3,37,3000,16,1003,4,4,2,2002,1""",1000,2267.55,40441.71
Problem_5Sat3Gs_0_4.json,1.5,7,3,-3.462583,"[1.0395437260793337, 1.3160789736899443, -5.4939541730846, -2.086739610636345, 2.274194348048473, -0.7002434303271152, -2.590521315699233, 5.49686591606076, -3.8826674443453824, -0.9872971937599867, 1.0118662740681088, 2.659788187954587, 2.1168691363518226, -0.9659157811624987]","""1,651,0,561,1000,241,2,195,1001,182,2000,80,3,59,1002,32,2001,15,3000,12,2002,10,4,5,1003,5""",1000,3375.59,41549.75
Problem_5Sat3Gs_0_4.json,1.5,7,4,-3.161292,"[2.470610785159371, -4.031992818116297, 4.722530356845564, 1.1505999029918377, -2.2204483565940754, -0.0808034908694817, 0.9698770724584529, 6.727304636444613, 0.9024254361206612, 4.625895688061248, -2.8698927717020863, 2.123941142098092, 1.460771007729366, 2.0627407784887586]","""0,447,1,430,1000,315,1001,294,2,201,3,126,2000,78,1002,54,1003,38,2001,37,4,17,5,6,3000,5""",1000,4475.19,42649.35
