Filename,Penalty,P,Iter,Function_Value,Optimal_X,Distribution,Num_Evaluations,Phase_Time,Total_Time
Problem_5Sat3Gs_0_4.json,1.5,2,5,-4.216013,"[-0.17761322337644048, -0.11632893485318577, 0.7669374643714659, 1.450850820241805]","""0,1212,1,534,1000,119,2,66,2000,58,1001,41,3,10,3000,3,1002,3,2001,2""",923,435.79,701.26
Problem_5Sat3Gs_0_4.json,1.5,2,6,-4.216013,"[-0.17761322337644048, -0.11632893485318577, 0.7669374643714659, 1.450850820241805]","""0,1259,1,502,1000,128,2,57,2000,50,1001,40,2001,4,1002,3,3,3,3000,1,1003,1""",923,519.52,784.99
Problem_5Sat3Gs_0_4.json,1.5,2,7,-4.216013,"[-0.17761322337644048, -0.11632893485318577, 0.7669374643714659, 1.450850820241805]","""0,1271,1,499,1000,130,2,66,2000,47,1001,24,2001,6,3,4,1003,1""",923,604.09,869.56
Problem_5Sat3Gs_0_4.json,1.5,2,8,-4.216013,"[-0.17761322337644048, -0.11632893485318577, 0.7669374643714659, 1.450850820241805]","""0,1256,1,507,1000,130,2,65,1001,36,2000,36,3,7,1002,5,2001,4,4,1,3000,1""",923,691.31,956.78
Problem_5Sat3Gs_0_4.json,1.5,2,9,-4.216013,"[-0.17761322337644048, -0.11632893485318577, 0.7669374643714659, 1.450850820241805]","""0,1299,1,497,1000,129,2,51,2000,39,1001,19,3,7,3000,4,1002,2,4,1""",923,776.13,1041.60
Problem_5Sat3Gs_0_4.json,1.5,2,10,-4.216013,"[-0.17761322337644048, -0.11632893485318577, 0.7669374643714659, 1.450850820241805]","""0,1270,1,525,1000,100,2,67,2000,44,1001,24,1002,6,2001,6,3,4,3000,2""",923,862.51,1127.98
Problem_5Sat3Gs_0_4.json,1.5,3,1,-4.549385,"[-0.19760151541689672, -0.136381065798159, -0.09399374524239494, 0.6768732311696112, 1.1143962898274884, 1.3829681765794954]","""0,1702,1,264,1000,55,2,15,1001,9,2000,2,3,1""",1252,163.62,1291.60
Problem_5Sat3Gs_0_4.json,1.5,3,2,-4.549385,"[-0.19760151541689672, -0.136381065798159, -0.09399374524239494, 0.6768732311696112, 1.1143962898274884, 1.3829681765794954]","""0,1712,1,255,1000,46,2,23,1001,5,2000,4,3,2,1002,1""",1252,317.01,1444.99
Problem_5Sat3Gs_0_4.json,1.5,3,3,-4.549385,"[-0.19760151541689672, -0.136381065798159, -0.09399374524239494, 0.6768732311696112, 1.1143962898274884, 1.3829681765794954]","""0,1720,1,241,1000,59,2,17,1001,7,2000,3,1002,1""",1252,469.78,1597.76
Problem_5Sat3Gs_0_4.json,1.5,3,4,-4.549385,"[-0.19760151541689672, -0.136381065798159, -0.09399374524239494, 0.6768732311696112, 1.1143962898274884, 1.3829681765794954]","""0,1710,1,258,1000,54,2,14,1001,4,3,3,2000,3,1002,2""",1252,619.96,1747.94
Problem_5Sat3Gs_0_4.json,1.5,3,5,-4.549385,"[-0.19760151541689672, -0.136381065798159, -0.09399374524239494, 0.6768732311696112, 1.1143962898274884, 1.3829681765794954]","""0,1727,1,248,1000,52,2,14,1001,7""",1252,772.58,1900.56
Problem_5Sat3Gs_0_4.json,1.5,3,6,-4.549385,"[-0.19760151541689672, -0.136381065798159, -0.09399374524239494, 0.6768732311696112, 1.1143962898274884, 1.3829681765794954]","""0,1719,1,256,1000,48,2,21,1001,3,3,1""",1252,922.96,2050.94
Problem_5Sat3Gs_0_4.json,1.5,3,7,-4.549385,"[-0.19760151541689672, -0.136381065798159, -0.09399374524239494, 0.6768732311696112, 1.1143962898274884, 1.3829681765794954]","""0,1706,1,276,1000,43,2,16,1001,4,2000,3""",1252,1076.23,2204.21
Problem_5Sat3Gs_0_4.json,1.5,3,8,-4.549385,"[-0.19760151541689672, -0.136381065798159, -0.09399374524239494, 0.6768732311696112, 1.1143962898274884, 1.3829681765794954]","""0,1712,1,267,1000,43,2,14,1001,5,2000,4,3,2,1002,1""",1252,1226.21,2354.19
Problem_5Sat3Gs_0_4.json,1.5,3,9,-4.549385,"[-0.19760151541689672, -0.136381065798159, -0.09399374524239494, 0.6768732311696112, 1.1143962898274884, 1.3829681765794954]","""0,1685,1,278,1000,55,2,19,1001,6,2000,4,3,1""",1252,1379.30,2507.28
Problem_5Sat3Gs_0_4.json,1.5,3,10,-4.549385,"[-0.19760151541689672, -0.136381065798159, -0.09399374524239494, 0.6768732311696112, 1.1143962898274884, 1.3829681765794954]","""0,1683,1,289,1000,46,2,21,1001,6,3,2,2000,1""",1252,1530.17,2658.14
Problem_5Sat3Gs_0_4.json,1.5,4,1,-4.587578,"[-0.17969396587526548, -0.1437255063804649, -0.09799152348038537, -0.0502292391880312, 0.5233278672610779, 0.9184890068876133, 1.1514823863048962, 1.1276272418378859]","""0,1713,1,268,1000,33,2,27,1001,5,2000,2""",2000,316.43,2974.57
Problem_5Sat3Gs_0_4.json,1.5,4,2,-4.587578,"[-0.17969396587526548, -0.1437255063804649, -0.09799152348038537, -0.0502292391880312, 0.5233278672610779, 0.9184890068876133, 1.1514823863048962, 1.1276272418378859]","""0,1746,1,248,1000,24,2,23,1001,3,3,2,2000,2""",2000,618.43,3276.57
Problem_5Sat3Gs_0_4.json,1.5,4,3,-4.587578,"[-0.17969396587526548, -0.1437255063804649, -0.09799152348038537, -0.0502292391880312, 0.5233278672610779, 0.9184890068876133, 1.1514823863048962, 1.1276272418378859]","""0,1778,1,210,1000,37,2,13,2000,4,1001,4,3,2""",2000,917.34,3575.48
Problem_5Sat3Gs_0_4.json,1.5,4,4,-4.587578,"[-0.17969396587526548, -0.1437255063804649, -0.09799152348038537, -0.0502292391880312, 0.5233278672610779, 0.9184890068876133, 1.1514823863048962, 1.1276272418378859]","""0,1751,1,246,1000,38,2,10,1001,2,3,1""",2000,1215.14,3873.28
Problem_5Sat3Gs_0_4.json,1.5,4,5,-4.587578,"[-0.17969396587526548, -0.1437255063804649, -0.09799152348038537, -0.0502292391880312, 0.5233278672610779, 0.9184890068876133, 1.1514823863048962, 1.1276272418378859]","""0,1749,1,231,1000,43,2,16,1001,6,2000,2,3,1""",2000,1517.36,4175.50
Problem_5Sat3Gs_0_4.json,1.5,4,6,-4.587578,"[-0.17969396587526548, -0.1437255063804649, -0.09799152348038537, -0.0502292391880312, 0.5233278672610779, 0.9184890068876133, 1.1514823863048962, 1.1276272418378859]","""0,1753,1,247,1000,30,2,12,1001,3,3,2,2000,1""",2000,1815.16,4473.30
Problem_5Sat3Gs_0_4.json,1.5,4,7,-4.587578,"[-0.17969396587526548, -0.1437255063804649, -0.09799152348038537, -0.0502292391880312, 0.5233278672610779, 0.9184890068876133, 1.1514823863048962, 1.1276272418378859]","""0,1764,1,232,1000,35,2,13,3,2,2000,1,1001,1""",2000,2117.70,4775.84
Problem_5Sat3Gs_0_4.json,1.5,4,8,-4.587578,"[-0.17969396587526548, -0.1437255063804649, -0.09799152348038537, -0.0502292391880312, 0.5233278672610779, 0.9184890068876133, 1.1514823863048962, 1.1276272418378859]","""0,1736,1,253,1000,34,2,23,3,1,1002,1""",2000,2416.56,5074.71
Problem_5Sat3Gs_0_4.json,1.5,4,9,-4.587578,"[-0.17969396587526548, -0.1437255063804649, -0.09799152348038537, -0.0502292391880312, 0.5233278672610779, 0.9184890068876133, 1.1514823863048962, 1.1276272418378859]","""0,1740,1,244,1000,49,2,10,1001,3,2000,1,1002,1""",2000,2719.34,5377.48
Problem_5Sat3Gs_0_4.json,1.5,4,10,-4.587578,"[-0.17969396587526548, -0.1437255063804649, -0.09799152348038537, -0.0502292391880312, 0.5233278672610779, 0.9184890068876133, 1.1514823863048962, 1.1276272418378859]","""0,1766,1,216,1000,46,2,14,1001,5,3,1""",2000,3018.03,5676.17
Problem_5Sat3Gs_0_4.json,1.5,5,1,-4.604814,"[-0.17100239452694313, -0.14422192235826406, -0.11154685874223069, -0.062437978844940886, -0.01920792632941822, 0.4134853913858256, 0.7960720159605729, 1.0339512286118009, 1.1502174273595311, 0.890400807391738]","""0,1787,1,211,1000,30,2,15,1001,3,3,1,1002,1""",2000,373.39,6049.56
Problem_5Sat3Gs_0_4.json,1.5,5,2,-4.604814,"[-0.17100239452694313, -0.14422192235826406, -0.11154685874223069, -0.062437978844940886, -0.01920792632941822, 0.4134853913858256, 0.7960720159605729, 1.0339512286118009, 1.1502174273595311, 0.890400807391738]","""0,1785,1,224,1000,23,2,10,1001,6""",2000,732.93,6409.10
Problem_5Sat3Gs_0_4.json,1.5,5,3,-4.604814,"[-0.17100239452694313, -0.14422192235826406, -0.11154685874223069, -0.062437978844940886, -0.01920792632941822, 0.4134853913858256, 0.7960720159605729, 1.0339512286118009, 1.1502174273595311, 0.890400807391738]","""0,1766,1,230,1000,29,2,19,1001,2,2000,1,3,1""",2000,1090.01,6766.18
Problem_5Sat3Gs_0_4.json,1.5,5,4,-4.604814,"[-0.17100239452694313, -0.14422192235826406, -0.11154685874223069, -0.062437978844940886, -0.01920792632941822, 0.4134853913858256, 0.7960720159605729, 1.0339512286118009, 1.1502174273595311, 0.890400807391738]","""0,1795,1,210,1000,24,2,17,3,1,2000,1""",2000,1448.61,7124.78
Problem_5Sat3Gs_0_4.json,1.5,5,5,-4.604814,"[-0.17100239452694313, -0.14422192235826406, -0.11154685874223069, -0.062437978844940886, -0.01920792632941822, 0.4134853913858256, 0.7960720159605729, 1.0339512286118009, 1.1502174273595311, 0.890400807391738]","""0,1785,1,218,1000,33,2,9,1001,2,3,1""",2000,1804.88,7481.05
Problem_5Sat3Gs_0_4.json,1.5,5,6,-4.604814,"[-0.17100239452694313, -0.14422192235826406, -0.11154685874223069, -0.062437978844940886, -0.01920792632941822, 0.4134853913858256, 0.7960720159605729, 1.0339512286118009, 1.1502174273595311, 0.890400807391738]","""0,1785,1,209,1000,41,2,9,3,2,1001,2""",2000,2163.73,7839.90
Problem_5Sat3Gs_0_4.json,1.5,5,7,-4.604814,"[-0.17100239452694313, -0.14422192235826406, -0.11154685874223069, -0.062437978844940886, -0.01920792632941822, 0.4134853913858256, 0.7960720159605729, 1.0339512286118009, 1.1502174273595311, 0.890400807391738]","""0,1787,1,211,1000,30,2,18,2000,2""",2000,2518.31,8194.48
Problem_5Sat3Gs_0_4.json,1.5,5,8,-4.604814,"[-0.17100239452694313, -0.14422192235826406, -0.11154685874223069, -0.062437978844940886, -0.01920792632941822, 0.4134853913858256, 0.7960720159605729, 1.0339512286118009, 1.1502174273595311, 0.890400807391738]","""0,1794,1,211,1000,26,2,11,1001,3,2000,2,3,1""",2000,2878.66,8554.83
Problem_5Sat3Gs_0_4.json,1.5,5,9,-4.604814,"[-0.17100239452694313, -0.14422192235826406, -0.11154685874223069, -0.062437978844940886, -0.01920792632941822, 0.4134853913858256, 0.7960720159605729, 1.0339512286118009, 1.1502174273595311, 0.890400807391738]","""0,1773,1,220,1000,33,2,16,1001,3,2000,2,1003,1""",2000,3236.24,8912.41
Problem_5Sat3Gs_0_4.json,1.5,5,10,-4.604814,"[-0.17100239452694313, -0.14422192235826406, -0.11154685874223069, -0.062437978844940886, -0.01920792632941822, 0.4134853913858256, 0.7960720159605729, 1.0339512286118009, 1.1502174273595311, 0.890400807391738]","""0,1765,1,231,1000,30,2,19,2000,2,1001,1""",2000,3597.21,9273.38
Problem_5Sat3Gs_0_4.json,1.5,6,1,-4.635270,"[-0.1872399952829032, -0.16380124925307152, -0.14679496087216456, -0.0916467374139193, -0.014071064128654482, -0.047580327861637454, 0.3684279852032619, 0.6646769910980956, 1.0965909759345518, 1.1689422714795843, 0.955077230305483, 0.8667701643529223]","""0,1836,1,189,1000,14,2,6,1001,2,2000,1""",2000,438.31,9711.69
Problem_5Sat3Gs_0_4.json,1.5,6,2,-4.635270,"[-0.1872399952829032, -0.16380124925307152, -0.14679496087216456, -0.0916467374139193, -0.014071064128654482, -0.047580327861637454, 0.3684279852032619, 0.6646769910980956, 1.0965909759345518, 1.1689422714795843, 0.955077230305483, 0.8667701643529223]","""0,1846,1,170,1000,20,2,8,1001,3,2001,1""",2000,857.72,10131.10
Problem_5Sat3Gs_0_4.json,1.5,6,3,-4.635270,"[-0.1872399952829032, -0.16380124925307152, -0.14679496087216456, -0.0916467374139193, -0.014071064128654482, -0.047580327861637454, 0.3684279852032619, 0.6646769910980956, 1.0965909759345518, 1.1689422714795843, 0.955077230305483, 0.8667701643529223]","""0,1820,1,196,1000,24,2,5,1001,3""",2000,1271.24,10544.62
Problem_5Sat3Gs_0_4.json,1.5,6,4,-4.635270,"[-0.1872399952829032, -0.16380124925307152, -0.14679496087216456, -0.0916467374139193, -0.014071064128654482, -0.047580327861637454, 0.3684279852032619, 0.6646769910980956, 1.0965909759345518, 1.1689422714795843, 0.955077230305483, 0.8667701643529223]","""0,1847,1,177,1000,12,1001,7,2,5""",2000,1684.50,10957.88
Problem_5Sat3Gs_0_4.json,1.5,6,5,-4.635270,"[-0.1872399952829032, -0.16380124925307152, -0.14679496087216456, -0.0916467374139193, -0.014071064128654482, -0.047580327861637454, 0.3684279852032619, 0.6646769910980956, 1.0965909759345518, 1.1689422714795843, 0.955077230305483, 0.8667701643529223]","""0,1844,1,179,1000,15,2,6,1001,3,2000,1""",2000,2103.11,11376.49
Problem_5Sat3Gs_0_4.json,1.5,6,6,-4.635270,"[-0.1872399952829032, -0.16380124925307152, -0.14679496087216456, -0.0916467374139193, -0.014071064128654482, -0.047580327861637454, 0.3684279852032619, 0.6646769910980956, 1.0965909759345518, 1.1689422714795843, 0.955077230305483, 0.8667701643529223]","""0,1816,1,197,1000,23,2,6,1001,4,2000,2""",2000,2515.99,11789.38
Problem_5Sat3Gs_0_4.json,1.5,6,7,-4.635270,"[-0.1872399952829032, -0.16380124925307152, -0.14679496087216456, -0.0916467374139193, -0.014071064128654482, -0.047580327861637454, 0.3684279852032619, 0.6646769910980956, 1.0965909759345518, 1.1689422714795843, 0.955077230305483, 0.8667701643529223]","""0,1855,1,166,1000,12,2,10,1001,5""",2000,2938.37,12211.75
Problem_5Sat3Gs_0_4.json,1.5,6,8,-4.635270,"[-0.1872399952829032, -0.16380124925307152, -0.14679496087216456, -0.0916467374139193, -0.014071064128654482, -0.047580327861637454, 0.3684279852032619, 0.6646769910980956, 1.0965909759345518, 1.1689422714795843, 0.955077230305483, 0.8667701643529223]","""0,1818,1,198,1000,16,2,9,1001,7""",2000,3360.47,12633.86
Problem_5Sat3Gs_0_4.json,1.5,6,9,-4.635270,"[-0.1872399952829032, -0.16380124925307152, -0.14679496087216456, -0.0916467374139193, -0.014071064128654482, -0.047580327861637454, 0.3684279852032619, 0.6646769910980956, 1.0965909759345518, 1.1689422714795843, 0.955077230305483, 0.8667701643529223]","""0,1841,1,181,1000,15,2,7,1001,3,3,1""",2000,3781.18,13054.57
Problem_5Sat3Gs_0_4.json,1.5,6,10,-4.635270,"[-0.1872399952829032, -0.16380124925307152, -0.14679496087216456, -0.0916467374139193, -0.014071064128654482, -0.047580327861637454, 0.3684279852032619, 0.6646769910980956, 1.0965909759345518, 1.1689422714795843, 0.955077230305483, 0.8667701643529223]","""0,1848,1,181,1000,11,2,7,1001,1""",2000,4203.55,13476.93
Problem_5Sat3Gs_0_4.json,1.5,7,1,-4.650925,"[-0.18898646476941644, -0.18118770056483668, -0.14814063484740844, -0.11007158800225578, -0.04127061075352778, -0.03917643793216519, -0.03232628708197634, 0.3434258701552892, 0.6629587357033581, 1.001876774424841, 1.1472262084867824, 0.9870384823260906, 0.8939681684128564, 0.9029921372144829]","""0,1867,1,158,1000,14,2,7,2000,2""",2000,498.40,13975.33
Problem_5Sat3Gs_0_4.json,1.5,7,2,-4.650925,"[-0.18898646476941644, -0.18118770056483668, -0.14814063484740844, -0.11007158800225578, -0.04127061075352778, -0.03917643793216519, -0.03232628708197634, 0.3434258701552892, 0.6629587357033581, 1.001876774424841, 1.1472262084867824, 0.9870384823260906, 0.8939681684128564, 0.9029921372144829]","""0,1847,1,178,1000,13,2,8,1001,1,2000,1""",2000,975.48,14452.41
Problem_5Sat3Gs_0_4.json,1.5,7,3,-4.650925,"[-0.18898646476941644, -0.18118770056483668, -0.14814063484740844, -0.11007158800225578, -0.04127061075352778, -0.03917643793216519, -0.03232628708197634, 0.3434258701552892, 0.6629587357033581, 1.001876774424841, 1.1472262084867824, 0.9870384823260906, 0.8939681684128564, 0.9029921372144829]","""0,1888,1,139,1000,16,2000,2,2,2,1001,1""",2000,1451.01,14927.95
Problem_5Sat3Gs_0_4.json,1.5,7,4,-4.650925,"[-0.18898646476941644, -0.18118770056483668, -0.14814063484740844, -0.11007158800225578, -0.04127061075352778, -0.03917643793216519, -0.03232628708197634, 0.3434258701552892, 0.6629587357033581, 1.001876774424841, 1.1472262084867824, 0.9870384823260906, 0.8939681684128564, 0.9029921372144829]","""0,1855,1,156,1000,24,2,9,2000,2,1001,2""",2000,1927.65,15404.59
Problem_5Sat3Gs_0_4.json,1.5,7,5,-4.650925,"[-0.18898646476941644, -0.18118770056483668, -0.14814063484740844, -0.11007158800225578, -0.04127061075352778, -0.03917643793216519, -0.03232628708197634, 0.3434258701552892, 0.6629587357033581, 1.001876774424841, 1.1472262084867824, 0.9870384823260906, 0.8939681684128564, 0.9029921372144829]","""0,1884,1,141,1000,17,2,4,4,1,1001,1""",2000,2401.58,15878.52
Problem_5Sat3Gs_0_4.json,1.5,7,6,-4.650925,"[-0.18898646476941644, -0.18118770056483668, -0.14814063484740844, -0.11007158800225578, -0.04127061075352778, -0.03917643793216519, -0.03232628708197634, 0.3434258701552892, 0.6629587357033581, 1.001876774424841, 1.1472262084867824, 0.9870384823260906, 0.8939681684128564, 0.9029921372144829]","""0,1858,1,160,1000,18,2,8,2000,3,1001,1""",2000,2878.99,16355.92
Problem_5Sat3Gs_0_4.json,1.5,7,7,-4.650925,"[-0.18898646476941644, -0.18118770056483668, -0.14814063484740844, -0.11007158800225578, -0.04127061075352778, -0.03917643793216519, -0.03232628708197634, 0.3434258701552892, 0.6629587357033581, 1.001876774424841, 1.1472262084867824, 0.9870384823260906, 0.8939681684128564, 0.9029921372144829]","""0,1862,1,162,1000,12,2,9,2000,2,1001,1""",2000,3352.40,16829.33
Problem_5Sat3Gs_0_4.json,1.5,7,8,-4.650925,"[-0.18898646476941644, -0.18118770056483668, -0.14814063484740844, -0.11007158800225578, -0.04127061075352778, -0.03917643793216519, -0.03232628708197634, 0.3434258701552892, 0.6629587357033581, 1.001876774424841, 1.1472262084867824, 0.9870384823260906, 0.8939681684128564, 0.9029921372144829]","""0,1867,1,157,1000,14,2,7,1001,3""",2000,3831.25,17308.19
Problem_5Sat3Gs_0_4.json,1.5,7,9,-4.650925,"[-0.18898646476941644, -0.18118770056483668, -0.14814063484740844, -0.11007158800225578, -0.04127061075352778, -0.03917643793216519, -0.03232628708197634, 0.3434258701552892, 0.6629587357033581, 1.001876774424841, 1.1472262084867824, 0.9870384823260906, 0.8939681684128564, 0.9029921372144829]","""0,1871,1,156,1000,15,2,5,2000,1""",2000,4309.69,17786.62
Problem_5Sat3Gs_0_4.json,1.5,7,10,-4.650925,"[-0.18898646476941644, -0.18118770056483668, -0.14814063484740844, -0.11007158800225578, -0.04127061075352778, -0.03917643793216519, -0.03232628708197634, 0.3434258701552892, 0.6629587357033581, 1.001876774424841, 1.1472262084867824, 0.9870384823260906, 0.8939681684128564, 0.9029921372144829]","""0,1862,1,165,1000,13,2,6,2000,1,3,1""",2000,4789.63,18266.57
Problem_5Sat3Gs_0_4.json,1.5,8,1,-4.685372,"[-0.20110747360347342, -0.19761945079901333, -0.18814111270348752, -0.12004032444276427, -0.08580174744728493, -0.05968072048017649, -0.039288226848373436, -0.04810793417322141, 0.3187581777773976, 0.6743012481609357, 0.9429510423386205, 1.1103821764260067, 1.0591305695564135, 0.8288817715591192, 0.9030612556059882, 0.982731011213241]","""0,1926,1,99,1000,13,1001,5,2,2,2000,2,3,1""",2000,562.21,18828.78
Problem_5Sat3Gs_0_4.json,1.5,8,2,-4.685372,"[-0.20110747360347342, -0.19761945079901333, -0.18814111270348752, -0.12004032444276427, -0.08580174744728493, -0.05968072048017649, -0.039288226848373436, -0.04810793417322141, 0.3187581777773976, 0.6743012481609357, 0.9429510423386205, 1.1103821764260067, 1.0591305695564135, 0.8288817715591192, 0.9030612556059882, 0.982731011213241]","""0,1928,1,99,1000,12,2,5,1001,4""",2000,1095.49,19362.06
Problem_5Sat3Gs_0_4.json,1.5,8,3,-4.685372,"[-0.20110747360347342, -0.19761945079901333, -0.18814111270348752, -0.12004032444276427, -0.08580174744728493, -0.05968072048017649, -0.039288226848373436, -0.04810793417322141, 0.3187581777773976, 0.6743012481609357, 0.9429510423386205, 1.1103821764260067, 1.0591305695564135, 0.8288817715591192, 0.9030612556059882, 0.982731011213241]","""0,1927,1,94,1000,18,1001,4,2,3,1002,1,2000,1""",2000,1629.67,19896.23
Problem_5Sat3Gs_0_4.json,1.5,8,4,-4.685372,"[-0.20110747360347342, -0.19761945079901333, -0.18814111270348752, -0.12004032444276427, -0.08580174744728493, -0.05968072048017649, -0.039288226848373436, -0.04810793417322141, 0.3187581777773976, 0.6743012481609357, 0.9429510423386205, 1.1103821764260067, 1.0591305695564135, 0.8288817715591192, 0.9030612556059882, 0.982731011213241]","""0,1943,1,83,1000,15,1001,4,2000,2,2,1""",2000,2163.76,20430.33
Problem_5Sat3Gs_0_4.json,1.5,8,5,-4.685372,"[-0.20110747360347342, -0.19761945079901333, -0.18814111270348752, -0.12004032444276427, -0.08580174744728493, -0.05968072048017649, -0.039288226848373436, -0.04810793417322141, 0.3187581777773976, 0.6743012481609357, 0.9429510423386205, 1.1103821764260067, 1.0591305695564135, 0.8288817715591192, 0.9030612556059882, 0.982731011213241]","""0,1936,1,87,1000,11,1001,7,2,7""",2000,2700.41,20966.98
Problem_5Sat3Gs_0_4.json,1.5,8,6,-4.685372,"[-0.20110747360347342, -0.19761945079901333, -0.18814111270348752, -0.12004032444276427, -0.08580174744728493, -0.05968072048017649, -0.039288226848373436, -0.04810793417322141, 0.3187581777773976, 0.6743012481609357, 0.9429510423386205, 1.1103821764260067, 1.0591305695564135, 0.8288817715591192, 0.9030612556059882, 0.982731011213241]","""0,1934,1,101,1000,6,1001,4,2,3""",2000,3236.18,21502.75
Problem_5Sat3Gs_0_4.json,1.5,8,7,-4.685372,"[-0.20110747360347342, -0.19761945079901333, -0.18814111270348752, -0.12004032444276427, -0.08580174744728493, -0.05968072048017649, -0.039288226848373436, -0.04810793417322141, 0.3187581777773976, 0.6743012481609357, 0.9429510423386205, 1.1103821764260067, 1.0591305695564135, 0.8288817715591192, 0.9030612556059882, 0.982731011213241]","""0,1954,1,76,1000,11,1001,3,2,2,2000,2""",2000,3766.83,22033.40
Problem_5Sat3Gs_0_4.json,1.5,8,8,-4.685372,"[-0.20110747360347342, -0.19761945079901333, -0.18814111270348752, -0.12004032444276427, -0.08580174744728493, -0.05968072048017649, -0.039288226848373436, -0.04810793417322141, 0.3187581777773976, 0.6743012481609357, 0.9429510423386205, 1.1103821764260067, 1.0591305695564135, 0.8288817715591192, 0.9030612556059882, 0.982731011213241]","""0,1940,1,80,1000,14,2,8,1001,5,2000,1""",2000,4305.78,22572.35
Problem_5Sat3Gs_0_4.json,1.5,8,9,-4.685372,"[-0.20110747360347342, -0.19761945079901333, -0.18814111270348752, -0.12004032444276427, -0.08580174744728493, -0.05968072048017649, -0.039288226848373436, -0.04810793417322141, 0.3187581777773976, 0.6743012481609357, 0.9429510423386205, 1.1103821764260067, 1.0591305695564135, 0.8288817715591192, 0.9030612556059882, 0.982731011213241]","""0,1922,1,101,1000,15,1001,6,2,3,2000,1""",2000,4840.85,23107.42
Problem_5Sat3Gs_0_4.json,1.5,8,10,-4.685372,"[-0.20110747360347342, -0.19761945079901333, -0.18814111270348752, -0.12004032444276427, -0.08580174744728493, -0.05968072048017649, -0.039288226848373436, -0.04810793417322141, 0.3187581777773976, 0.6743012481609357, 0.9429510423386205, 1.1103821764260067, 1.0591305695564135, 0.8288817715591192, 0.9030612556059882, 0.982731011213241]","""0,1922,1,111,1000,9,2,3,1001,2,2000,1""",2000,5378.32,23644.89
