problem,penalty,p,iter,energy,prob_opt,prob_unfeas,min,freq_min,mode,freq_mode,num_evaluations,phase_time,total_time
Problem_5Sat3Gs_1_8.json,1.5,7,5,-7.2082,0.740234375,0.1552734375,1,0.740234375,1,0.740234375,335,666.43,20435.45
Problem_5Sat3Gs_1_8.json,1.5,7,6,-7.2082,0.75439453125,0.1552734375,1,0.75439453125,1,0.75439453125,335,789.65,20558.67
Problem_5Sat3Gs_1_8.json,1.5,7,7,-7.2082,0.7265625,0.17236328125,1,0.7265625,1,0.7265625,335,912.48,20681.5
Problem_5Sat3Gs_1_8.json,1.5,7,8,-7.2082,0.7490234375,0.1630859375,1,0.7490234375,1,0.7490234375,335,1034.76,20803.79
Problem_5Sat3Gs_1_8.json,1.5,7,9,-7.2082,0.736328125,0.1708984375,1,0.736328125,1,0.736328125,335,1161.02,20930.04
Problem_5Sat3Gs_1_8.json,1.5,7,10,-7.2082,0.7353515625,0.1669921875,1,0.7353515625,1,0.7353515625,335,1292.49,21061.51
Problem_5Sat3Gs_1_8.json,1.5,8,1,-7.326238,0.798828125,0.1513671875,1,0.798828125,1,0.798828125,2998,1356.18,22417.69
Problem_5Sat3Gs_1_8.json,1.5,8,2,-7.326238,0.77587890625,0.17138671875,1,0.77587890625,1,0.77587890625,2998,2672.41,23733.92
Problem_5Sat3Gs_1_8.json,1.5,8,3,-7.326238,0.79296875,0.16015625,1,0.79296875,1,0.79296875,2998,3939.36,25000.87
Problem_5Sat3Gs_1_8.json,1.5,8,4,-7.326238,0.7958984375,0.15234375,1,0.7958984375,1,0.7958984375,2998,5190.41,26251.92
Problem_5Sat3Gs_1_8.json,1.5,8,5,-7.326238,0.7939453125,0.15576171875,1,0.7939453125,1,0.7939453125,2998,6434.03,27495.54
Problem_5Sat3Gs_1_8.json,1.5,8,6,-7.326238,0.79296875,0.1591796875,1,0.79296875,1,0.79296875,2998,7680.35,28741.85
Problem_5Sat3Gs_1_8.json,1.5,8,7,-7.326238,0.8017578125,0.1494140625,1,0.8017578125,1,0.8017578125,2998,8992.83,30054.34
Problem_5Sat3Gs_1_8.json,1.5,8,8,-7.326238,0.78564453125,0.15869140625,1,0.78564453125,1,0.78564453125,2998,10312.76,31374.26
Problem_5Sat3Gs_1_8.json,1.5,8,9,-7.326238,0.80322265625,0.14501953125,1,0.80322265625,1,0.80322265625,2998,11633.58,32695.09
Problem_5Sat3Gs_1_8.json,1.5,8,10,-7.326238,0.75927734375,0.181640625,1,0.75927734375,1,0.75927734375,2998,12950.07,34011.58
